id,product brand,product name,price,store name
439,PC Organics,Organic Mushroom Umami Mix,8.99,"Lonsdale, Vancouver"
4143,PC Organics,Organic Mushroom Umami Mix,4.99,"Mclaughlin, Toronto"
6842,Unknown,Organic Mint Potted,3.99,"Mclaughlin, Toronto"
6851,PC Organics,Organic Mint,2.99,"Mclaughlin, Toronto"
16931,PC Organics,Organic Mint,2.99,"Mcarthur, Ottawa"
2600,PC Organics,Organic Mint,3.29,"Lonsdale, Vancouver"
12041,PC Organics,Organic Mint,3.29,"Brewery Dist, Edmonton"
14470,PC Organics,Organic Mini Carrots 1lb Bag,3.99,"Mcarthur, Ottawa"
2118,Unknown,Organic Medjool Dates,11.99,"Lonsdale, Vancouver"
13138,Unknown,Organic Medjool Dates,11.99,"Brewery Dist, Edmonton"
18773,Unknown,Organic Medjool Dates,11.99,"Mcarthur, Ottawa"
8694,Unknown,Organic Medjool Dates,11.99,"Mclaughlin, Toronto"
11568,Remedy,Organic Mango Passionfruit Kombucha,5.99,"Brewery Dist, Edmonton"
2142,Remedy,Organic Mango Passionfruit Kombucha,5.99,"Lonsdale, Vancouver"
5859,Remedy,Organic Mango Passionfruit Kombucha,5.99,"Mclaughlin, Toronto"
16379,Remedy,Organic Mango Passionfruit Kombucha,5.99,"Mcarthur, Ottawa"
9462,Unknown,Organic Mango,3.49,"Brewery Dist, Edmonton"
3831,Unknown,Organic Mango,2.99,"Mclaughlin, Toronto"
126,PC Organics,Organic Lime,5.99,"Lonsdale, Vancouver"
13885,PC Organics,Organic Lime,6.99,"Mcarthur, Ottawa"
9529,PC Organics,Organic Lime,5.99,"Brewery Dist, Edmonton"
3823,PC Organics,Organic Lemons,6.99,"Mclaughlin, Toronto"
14028,PC Organics,Organic Lemons,6.99,"Mcarthur, Ottawa"
9684,PC Organics,Organic Lemons,6.99,"Brewery Dist, Edmonton"
240,PC Organics,Organic Lemons,6.99,"Lonsdale, Vancouver"
18797,Unknown,Organic Leeks,5.99,"Mcarthur, Ottawa"
8710,Unknown,Organic Leeks,5.99,"Mclaughlin, Toronto"
13740,Unknown,Organic Leeks,6.99,"Brewery Dist, Edmonton"
3144,Unknown,Organic Leeks,6.99,"Lonsdale, Vancouver"
14210,PC Organics,Organic King Oyster Sliced Mushrooms,5.99,"Mcarthur, Ottawa"
4147,PC Organics,Organic King Oyster Sliced Mushrooms,5.99,"Mclaughlin, Toronto"
7397,Unknown,Organic Italian Parsley,3.99,"Mclaughlin, Toronto"
18104,Unknown,Organic Iceberg Lettuce,4.99,"Mcarthur, Ottawa"
12570,Unknown,Organic Iceberg Lettuce,4.99,"Brewery Dist, Edmonton"
2620,Unknown,Organic Iceberg Lettuce,4.99,"Lonsdale, Vancouver"
7437,Unknown,Organic Iceberg Lettuce,4.99,"Mclaughlin, Toronto"
12011,PC Organics,Organic Green Onions,1.99,"Brewery Dist, Edmonton"
2147,PC Organics,Organic Green Onions,1.99,"Lonsdale, Vancouver"
16393,PC Organics,Organic Green Onions,2.29,"Mcarthur, Ottawa"
11123,Unknown,Organic Green Kiwi,5.99,"Brewery Dist, Edmonton"
3146,Unknown,Organic Green Kale,4.99,"Lonsdale, Vancouver"
8714,Unknown,Organic Green Kale,4.99,"Mclaughlin, Toronto"
18802,Unknown,Organic Green Kale,4.99,"Mcarthur, Ottawa"
13743,Unknown,Organic Green Kale,4.99,"Brewery Dist, Edmonton"
18106,Unknown,Organic Green Dandelion,4.99,"Mcarthur, Ottawa"
8030,Unknown,Organic Green Dandelion,4.99,"Mclaughlin, Toronto"
13747,Unknown,Organic Green Cabbage,11.53,"Brewery Dist, Edmonton"
8728,Unknown,Organic Green Cabbage,7.68,"Mclaughlin, Toronto"
15923,PC Organics,Organic Green Beans,6.99,"Mcarthur, Ottawa"
3968,PC Organics,Organic Green Beans,6.99,"Mclaughlin, Toronto"
4405,PC Organics,Organic Grape Tomatoes,5.99,"Mclaughlin, Toronto"
14242,Unknown,Organic Grape Tomatoes,9.99,"Mcarthur, Ottawa"
4179,Unknown,Organic Grape Tomatoes,9.99,"Mclaughlin, Toronto"
13895,PC Organics,Organic Granny Smith Apples,1.67,"Mcarthur, Ottawa"
18790,Unknown,Organic Gold Beet Bunch,5.99,"Mcarthur, Ottawa"
4411,PC Organics,Organic Ginger,3.99,"Mclaughlin, Toronto"
709,PC Organics,Organic Ginger,3.79,"Lonsdale, Vancouver"
266,PC Organics,Organic Garlic,3.49,"Lonsdale, Vancouver"
13811,PC Organics,Organic Garlic,3.99,"Mcarthur, Ottawa"
18107,Unknown,Organic French Beans,6.49,"Mcarthur, Ottawa"
8031,Unknown,Organic French Beans,6.49,"Mclaughlin, Toronto"
14764,PC Organics,Organic Field Greens & Baby Spinach - Salad Mix,6.99,"Mcarthur, Ottawa"
4692,PC Organics,Organic Field Greens & Baby Spinach - Salad Mix,6.99,"Mclaughlin, Toronto"
994,PC Organics,Organic Field Greens & Baby Spinach - Salad Mix,6.99,"Lonsdale, Vancouver"
10409,PC Organics,Organic Field Greens & Baby Spinach - Salad Mix,6.99,"Brewery Dist, Edmonton"
17468,Unknown,Organic Fennel,6.99,"Mcarthur, Ottawa"
15882,PC Organics,Organic Enoki Mushrooms,4.49,"Mcarthur, Ottawa"
5827,PC Organics,Organic Enoki Mushrooms,4.49,"Mclaughlin, Toronto"
13755,Unknown,"Organic English Cucumber, Pack of 2",6.99,"Brewery Dist, Edmonton"
3151,Unknown,"Organic English Cucumber, Pack of 2",6.99,"Lonsdale, Vancouver"
18103,Unknown,Organic English Cucumber,3.99,"Mcarthur, Ottawa"
7435,Unknown,Organic English Cucumber,3.99,"Mclaughlin, Toronto"
4137,Unknown,Organic Dried Figs,5.99,"Mclaughlin, Toronto"
4164,Unknown,Organic Dried Dates,5.99,"Mclaughlin, Toronto"
4408,Unknown,Organic Dried Apricots,5.99,"Mclaughlin, Toronto"
3745,Unknown,Organic Dates,6.99,"Mclaughlin, Toronto"
3814,Greenhouse,Organic Dairy Free Shake Rococoa,7.99,"Mclaughlin, Toronto"
14040,Greenhouse,Organic Dairy Free Shake Rococoa,7.99,"Mcarthur, Ottawa"
697,Unknown,Organic Curly Parsley,3.99,"Lonsdale, Vancouver"
16922,Unknown,Organic Curly Parsley,3.99,"Mcarthur, Ottawa"
6838,Unknown,Organic Curly Parsley,3.99,"Mclaughlin, Toronto"
13752,PC Organics,Organic Cucumber Mini,6.99,"Brewery Dist, Edmonton"
18804,PC Organics,Organic Cucumber Mini,5.99,"Mcarthur, Ottawa"
13146,PC Organics,Organic Cremini Mushrooms,8.99,"Brewery Dist, Edmonton"
15448,PC Organics,Organic Cremini Mushrooms,8.99,"Mcarthur, Ottawa"
5413,PC Organics,Organic Cremini Mushrooms,8.99,"Mclaughlin, Toronto"
11572,Love Beets,Organic Cooked Beets,6.99,"Brewery Dist, Edmonton"
16384,Love Beets,Organic Cooked Beets,4.99,"Mcarthur, Ottawa"
6294,Love Beets,Organic Cooked Beets,4.99,"Mclaughlin, Toronto"
2140,Love Beets,Organic Cooked Beets,6.99,"Lonsdale, Vancouver"
8732,Unknown,Organic Collard Greens,4.99,"Mclaughlin, Toronto"
963,PC Organics,Organic Chives,3.29,"Lonsdale, Vancouver"
2150,PC Organics,Organic Cauliflower,7.49,"Lonsdale, Vancouver"
16394,PC Organics,Organic Cauliflower,6.99,"Mcarthur, Ottawa"
6309,PC Organics,Organic Cauliflower,6.99,"Mclaughlin, Toronto"
12012,PC Organics,Organic Cauliflower,7.49,"Brewery Dist, Edmonton"
8059,Unknown,Organic Carrots Bunched,4.99,"Mclaughlin, Toronto"
13126,Unknown,Organic Carrots Bunched,4.99,"Brewery Dist, Edmonton"
18759,Unknown,Organic Carrots Bunched,4.99,"Mcarthur, Ottawa"
2622,Unknown,Organic Carrots Bunched,4.99,"Lonsdale, Vancouver"
10115,PC Organics,Organic Carrots,4.49,"Brewery Dist, Edmonton"
6338,PC Organics,Organic Carrots,4.69,"Mclaughlin, Toronto"
16902,PC Organics,Organic Carrots,4.69,"Mcarthur, Ottawa"
681,PC Organics,Organic Carrots,4.49,"Lonsdale, Vancouver"
9875,Unknown,Organic Cantaloupe,6.99,"Brewery Dist, Edmonton"
4166,Unknown,Organic Cantaloupe,6.99,"Mclaughlin, Toronto"
5421,PC Organics,Organic Button White Mushrooms,3.99,"Mclaughlin, Toronto"
11121,PC Organics,Organic Button White Mushrooms,4.99,"Brewery Dist, Edmonton"
15469,PC Organics,Organic Button White Mushrooms,3.99,"Mcarthur, Ottawa"
8024,Unknown,Organic Brussel Sprouts,6.99,"Mclaughlin, Toronto"
12567,Unknown,Organic Brussel Sprouts,9.99,"Brewery Dist, Edmonton"
3980,PC Organics,Organic Broccoli Florets,6.99,"Mclaughlin, Toronto"
14047,PC Organics,Organic Broccoli Florets,6.99,"Mcarthur, Ottawa"
9700,PC Organics,Organic Broccoli Florets,6.99,"Brewery Dist, Edmonton"
18108,PC Organics,Organic Broccoli,5.99,"Mcarthur, Ottawa"
2633,PC Organics,Organic Broccoli,6.99,"Lonsdale, Vancouver"
8032,PC Organics,Organic Broccoli,5.99,"Mclaughlin, Toronto"
12573,PC Organics,Organic Broccoli,6.99,"Brewery Dist, Edmonton"
4377,Greenhouse,Organic Booster Lullaby,3.99,"Mclaughlin, Toronto"
15083,Greenhouse,Organic Booster Lullaby,14.99,"Mcarthur, Ottawa"
5016,Greenhouse,Organic Booster Lullaby,14.99,"Mclaughlin, Toronto"
14246,Greenhouse,Organic Booster Lullaby,3.99,"Mcarthur, Ottawa"
14228,Greenhouse,Organic Booster Inside Job,3.99,"Mcarthur, Ottawa"
4163,Greenhouse,Organic Booster Inside Job,3.99,"Mclaughlin, Toronto"
4415,Greenhouse,Organic Booster Farma-C+,3.99,"Mclaughlin, Toronto"
14731,Greenhouse,Organic Booster Farma-C+,14.99,"Mcarthur, Ottawa"
12545,Unknown,Organic Blackberries,6.49,"Brewery Dist, Edmonton"
17483,Unknown,Organic Blackberries,5.99,"Mcarthur, Ottawa"
699,Unknown,Organic Blackberries,6.49,"Lonsdale, Vancouver"
14021,PC Organics,Organic Black Oyster Whole Mushrooms,3.99,"Mcarthur, Ottawa"
3817,PC Organics,Organic Black Oyster Whole Mushrooms,3.99,"Mclaughlin, Toronto"
6863,Unknown,Organic Black Kale,4.99,"Mclaughlin, Toronto"
17470,Unknown,Organic Black Kale,4.99,"Mcarthur, Ottawa"
18112,Unknown,Organic Beet Bunch,5.99,"Mcarthur, Ottawa"
7440,Unknown,Organic Beet Bunch,5.99,"Mclaughlin, Toronto"
679,PC Organics,Organic Basil,3.29,"Lonsdale, Vancouver"
10112,PC Organics,Organic Basil,3.29,"Brewery Dist, Edmonton"
6844,Unknown,Organic Bartlett Pears,8.99,"Mclaughlin, Toronto"
4999,PC Organics,Organic Bartlett Pears,1.76,"Mclaughlin, Toronto"
9440,PC Organics,"Organic Bananas, Bunch",2.88,"Brewery Dist, Edmonton"
3725,PC Organics,"Organic Bananas, Bunch",2.88,"Mclaughlin, Toronto"
13789,PC Organics,"Organic Bananas, Bunch",2.88,"Mcarthur, Ottawa"
25,PC Organics,"Organic Bananas, Bunch",2.88,"Lonsdale, Vancouver"
4414,PC Organics,Organic Baby King Oyster Mushrooms,5.99,"Mclaughlin, Toronto"
8711,PC Organics,Organic Asparagus,6.99,"Mclaughlin, Toronto"
13741,PC Organics,Organic Asparagus,6.99,"Brewery Dist, Edmonton"
3145,PC Organics,Organic Asparagus,6.99,"Lonsdale, Vancouver"
6826,Remedy,Org Kom Rasp Lemn 700Ml,5.99,"Mclaughlin, Toronto"
12029,Remedy,Org Kom Rasp Lemn 700Ml,5.99,"Brewery Dist, Edmonton"
689,Remedy,Org Kom Rasp Lemn 700Ml,5.99,"Lonsdale, Vancouver"
16910,Remedy,Org Kom Rasp Lemn 700Ml,5.99,"Mcarthur, Ottawa"
14035,President's Choice,Oregano,2.99,"Mcarthur, Ottawa"
3819,President's Choice,Oregano,2.99,"Mclaughlin, Toronto"
243,President's Choice,Oregano,3.29,"Lonsdale, Vancouver"
11129,Unknown,Oranges Wedges,7,"Brewery Dist, Edmonton"
9541,Unknown,Orange Wedges Small,5,"Brewery Dist, Edmonton"
13905,Unknown,Orange Wedges Small,5,"Mcarthur, Ottawa"
44,Unknown,Orange Juice,12,"Lonsdale, Vancouver"
962,Unknown,Orange Juice,7,"Lonsdale, Vancouver"
9459,Unknown,Orange Juice,12,"Brewery Dist, Edmonton"
9694,Unknown,Orange Juice,6,"Brewery Dist, Edmonton"
16896,GoodLeaf,Ontario Spring Mix,5.99,"Mcarthur, Ottawa"
9454,President's Choice,Ontario Greenhouse-Grown Strawberries,6.99,"Brewery Dist, Edmonton"
39,President's Choice,Ontario Greenhouse-Grown Strawberries,6.99,"Lonsdale, Vancouver"
13805,President's Choice,Ontario Greenhouse-Grown Strawberries,5.99,"Mcarthur, Ottawa"
3741,President's Choice,Ontario Greenhouse-Grown Strawberries,5.99,"Mclaughlin, Toronto"
16893,GoodLeaf,Ontario Baby Spinach,5.99,"Mcarthur, Ottawa"
6329,GoodLeaf,Ontario Baby Spinach,5.99,"Mclaughlin, Toronto"
47,Unknown,"Onions, Medium",30.49,"Lonsdale, Vancouver"
4406,Unknown,Okra (1 pack),5.08,"Mclaughlin, Toronto"
2141,Unknown,Okra,1.21,"Lonsdale, Vancouver"
11574,Unknown,Okra,1.21,"Brewery Dist, Edmonton"
5412,Paramount,"No shell Pistachios, Sea Salt & Vinegar",8.99,"Mclaughlin, Toronto"
11103,Paramount,"No shell Pistachios, Sea Salt & Vinegar",9.99,"Brewery Dist, Edmonton"
3840,Paramount,No shell BBQ Pistachios,8.99,"Mclaughlin, Toronto"
113,Paramount,No shell BBQ Pistachios,9.99,"Lonsdale, Vancouver"
13870,Paramount,No shell BBQ Pistachios,8.99,"Mcarthur, Ottawa"
9517,Paramount,No shell BBQ Pistachios,9.99,"Brewery Dist, Edmonton"
9523,Unknown,"Neptune Crab Salad, Mini",5,"Brewery Dist, Edmonton"
14032,Unknown,Nectarines,2.16,"Mcarthur, Ottawa"
3805,Unknown,Nectarines,2.16,"Mclaughlin, Toronto"
14774,PC Organics,Nectarine,8.99,"Mcarthur, Ottawa"
12028,Farmer's Market,Navel Oranges,7.99,"Brewery Dist, Edmonton"
16909,Farmer's Market,Navel Oranges,7.99,"Mcarthur, Ottawa"
688,Farmer's Market,Navel Oranges,7.99,"Lonsdale, Vancouver"
6825,Farmer's Market,Navel Oranges,7.99,"Mclaughlin, Toronto"
466,Unknown,"Navel Orange, Medium",2.24,"Lonsdale, Vancouver"
9890,Unknown,"Navel Orange, Medium",2.24,"Brewery Dist, Edmonton"
678,Unknown,Navel Orange,2.31,"Lonsdale, Vancouver"
6333,Unknown,Navel Orange,2.31,"Mclaughlin, Toronto"
16897,Unknown,Navel Orange,2.31,"Mcarthur, Ottawa"
10111,Unknown,Navel Orange,2.31,"Brewery Dist, Edmonton"
14010,No Name,Naturally Imperfect Mixed Sweet Peppers 2.5lb Bag,7.99,"Mcarthur, Ottawa"
9547,No Name,Naturally Imperfect Mixed Sweet Peppers 2.5lb Bag,5.99,"Brewery Dist, Edmonton"
122,No Name,Naturally Imperfect Mixed Sweet Peppers 2.5lb Bag,5.99,"Lonsdale, Vancouver"
8045,No Name,Naturally Imperfect Limes,6.99,"Mclaughlin, Toronto"
2636,No Name,Naturally Imperfect Limes,5.99,"Lonsdale, Vancouver"
18121,No Name,Naturally Imperfect Limes,6.99,"Mcarthur, Ottawa"
3844,No Name,Naturally Imperfect Lemons 3lb Bag,5.99,"Mclaughlin, Toronto"
13881,No Name,Naturally Imperfect Lemons 3lb Bag,5.99,"Mcarthur, Ottawa"
1324,No Name,Naturally Imperfect Lemons,6.99,"Lonsdale, Vancouver"
12037,No Name,Naturally Imperfect Avocados,9.99,"Brewery Dist, Edmonton"
6835,No Name,Naturally Imperfect Avocados,9.99,"Mclaughlin, Toronto"
696,No Name,Naturally Imperfect Avocados,9.99,"Lonsdale, Vancouver"
16921,No Name,Naturally Imperfect Avocados,9.99,"Mcarthur, Ottawa"
10717,PC Organics,"Mushroom White, Sliced",3.99,"Brewery Dist, Edmonton"
15076,PC Organics,"Mushroom White, Sliced",3.69,"Mcarthur, Ottawa"
1297,PC Organics,"Mushroom White, Sliced",3.99,"Lonsdale, Vancouver"
4678,PC Organics,"Mushroom White, Sliced",3.69,"Mclaughlin, Toronto"
10732,Unknown,"Mushroom Kebab, 4 pack",10,"Brewery Dist, Edmonton"
9678,Unknown,"Mushroom Kebab, 2 pack",6,"Brewery Dist, Edmonton"
14038,Unknown,"Mushroom Kebab, 2 pack",6,"Mcarthur, Ottawa"
14453,Unknown,"Mucci, Sundrops Tomato",3.99,"Mcarthur, Ottawa"
4389,Unknown,"Mucci, Sundrops Tomato",3.99,"Mclaughlin, Toronto"
6328,Loop,Morning Glory Juice,8.99,"Mclaughlin, Toronto"
16892,Loop,Morning Glory Juice,8.99,"Mcarthur, Ottawa"
3952,Unknown,"Morel Mushrooms, Dried",12.99,"Mclaughlin, Toronto"
14027,Unknown,"Morel Mushrooms, Dried",12.99,"Mcarthur, Ottawa"
10114,Bolthouse,Mocha Cappuccino,6.99,"Brewery Dist, Edmonton"
680,Bolthouse,Mocha Cappuccino,6.99,"Lonsdale, Vancouver"
6337,Bolthouse,Mocha Cappuccino,6.99,"Mclaughlin, Toronto"
16901,Bolthouse,Mocha Cappuccino,6.99,"Mcarthur, Ottawa"
9677,President's Choice,Mixiany Tomato 454G,7.49,"Brewery Dist, Edmonton"
271,President's Choice,Mixiany Tomato 454G,7.49,"Lonsdale, Vancouver"
14751,President's Choice,Mixiany Cherry Tomatoes,5.99,"Mcarthur, Ottawa"
14479,Farmer's Market,Mixed Peppers (6 Pack),7.99,"Mcarthur, Ottawa"
10384,Unknown,Mixed Melon Cubed Large,10,"Brewery Dist, Edmonton"
970,Unknown,Mixed Melon Cubed Large,10,"Lonsdale, Vancouver"
14741,Unknown,Mixed Melon Cubed Large,10,"Mcarthur, Ottawa"
3810,President's Choice,Mixed Little Gems,4.99,"Mclaughlin, Toronto"
9658,President's Choice,Mixed Little Gems,4.99,"Brewery Dist, Edmonton"
1007,President's Choice,Mixed Greens,4.99,"Lonsdale, Vancouver"
10714,President's Choice,Mixed Greens,4.99,"Brewery Dist, Edmonton"
15070,President's Choice,Mixed Greens,4.49,"Mcarthur, Ottawa"
5003,President's Choice,Mixed Greens,4.49,"Mclaughlin, Toronto"
13144,Unknown,Mixed Fruit Parfait,5,"Brewery Dist, Edmonton"
2125,Unknown,Mixed Fruit Parfait,5,"Lonsdale, Vancouver"
18777,Unknown,Mixed Fruit Parfait,5,"Mcarthur, Ottawa"
10105,Unknown,Mixed Dried Mushrooms,5.99,"Brewery Dist, Edmonton"
676,Unknown,Mixed Dried Mushrooms,5.99,"Lonsdale, Vancouver"
16891,Unknown,Mixed Dried Mushrooms,5.99,"Mcarthur, Ottawa"
10748,Unknown,Mixed Cut Peppers,6,"Brewery Dist, Edmonton"
1331,Unknown,Mixed Cut Peppers,6,"Lonsdale, Vancouver"
9674,Unknown,Mixed Berry Juice,12,"Brewery Dist, Edmonton"
9548,Unknown,Mixed Berry Blend,6,"Brewery Dist, Edmonton"
12022,Unknown,"Mint, Fresh",1.99,"Brewery Dist, Edmonton"
6318,Unknown,"Mint, Fresh",1.99,"Mclaughlin, Toronto"
15472,President's Choice,Mint,2.99,"Mcarthur, Ottawa"
11127,President's Choice,Mint,3.29,"Brewery Dist, Edmonton"
8039,President's Choice,Mint,4.29,"Mclaughlin, Toronto"
5422,President's Choice,Mint,2.99,"Mclaughlin, Toronto"
5851,Wholly Guacamole,Minis,6.99,"Mclaughlin, Toronto"
11563,Wholly Guacamole,Minis,6.99,"Brewery Dist, Edmonton"
16371,Wholly Guacamole,Minis,6.99,"Mcarthur, Ottawa"
10740,Unknown,Mini Seedless Watermelon,7.99,"Brewery Dist, Edmonton"
5025,Unknown,Mini Seedless Watermelon,5.99,"Mclaughlin, Toronto"
15090,Unknown,Mini Seedless Watermelon,5.99,"Mcarthur, Ottawa"
1323,Unknown,Mini Seedless Watermelon,7.99,"Lonsdale, Vancouver"
4138,Farmer's Market,Mini Potato Trio,7.99,"Mclaughlin, Toronto"
434,Farmer's Market,Mini Potato Trio,7.99,"Lonsdale, Vancouver"
9853,Farmer's Market,Mini Potato Trio,7.99,"Brewery Dist, Edmonton"
718,Unknown,Mini Mexican Beef Taco Salad,5,"Lonsdale, Vancouver"
14730,Unknown,Mini Mexican Beef Taco Salad,5,"Mcarthur, Ottawa"
10091,Unknown,Mini Medjools Sweet & Salty Almond,8.99,"Brewery Dist, Edmonton"
14462,Unknown,Mini Medjools Sweet & Salty Almond,7.99,"Mcarthur, Ottawa"
4395,Unknown,Mini Medjools Sweet & Salty Almond,7.99,"Mclaughlin, Toronto"
15880,Unknown,Mini Medjools Organic Cranberry Pistachio,9.99,"Mcarthur, Ottawa"
11532,Unknown,Mini Medjools Organic Cranberry Pistachio,11.99,"Brewery Dist, Edmonton"
715,Unknown,Mini Greek Salad,5,"Lonsdale, Vancouver"
4416,Unknown,Mini Greek Salad,5,"Mclaughlin, Toronto"
14042,Unknown,Mini Garden Cheddar Salad,5,"Mcarthur, Ottawa"
9696,Unknown,Mini Garden Cheddar Salad,5,"Brewery Dist, Edmonton"
40,Farmer's Market,Mini Cucumbers,7.99,"Lonsdale, Vancouver"
3742,Farmer's Market,Mini Cucumbers,6.99,"Mclaughlin, Toronto"
36,Farmer's Market,Mini Cucumbers,4.99,"Lonsdale, Vancouver"
13802,Farmer's Market,Mini Cucumbers,4.99,"Mcarthur, Ottawa"
13806,Farmer's Market,Mini Cucumbers,6.99,"Mcarthur, Ottawa"
3738,Farmer's Market,Mini Cucumbers,4.99,"Mclaughlin, Toronto"
9455,Farmer's Market,Mini Cucumbers,7.99,"Brewery Dist, Edmonton"
6856,President's Choice,Mini Cucumbers,7.99,"Mclaughlin, Toronto"
9451,Farmer's Market,Mini Cucumbers,4.99,"Brewery Dist, Edmonton"
15087,Unknown,Mini Cucumbers,5.99,"Mcarthur, Ottawa"
11098,Unknown,Mini Cobb Salad,5,"Brewery Dist, Edmonton"
1304,Farmer's Market,Mini Carrots 1lb,2.99,"Lonsdale, Vancouver"
10723,Farmer's Market,Mini Carrots 1lb,2.99,"Brewery Dist, Edmonton"
12021,Farmer's Market,Mini Carrots,5.99,"Brewery Dist, Edmonton"
2159,Farmer's Market,Mini Carrots,5.99,"Lonsdale, Vancouver"
8050,Farmer's Market,Mini Carrots,2.69,"Mclaughlin, Toronto"
18126,Farmer's Market,Mini Carrots,2.69,"Mcarthur, Ottawa"
6317,Farmer's Market,Mini Carrots,4.99,"Mclaughlin, Toronto"
16402,Farmer's Market,Mini Carrots,4.99,"Mcarthur, Ottawa"
16895,Unknown,"Mini Bananas, Bunch",2.17,"Mcarthur, Ottawa"
6332,Unknown,"Mini Bananas, Bunch",2.17,"Mclaughlin, Toronto"
8704,The Little Potato Company,Microwave Ready Savoury Herb Potatoes,4.99,"Mclaughlin, Toronto"
3139,The Little Potato Company,Microwave Ready Savoury Herb Potatoes,4.99,"Lonsdale, Vancouver"
13150,The Little Potato Company,Microwave Ready Savoury Herb Potatoes,4.99,"Brewery Dist, Edmonton"
18785,The Little Potato Company,Microwave Ready Savoury Herb Potatoes,4.99,"Mcarthur, Ottawa"
691,The Little Potato Company,Microwave Ready Lemon and Garden Herb Potatoes,4.99,"Lonsdale, Vancouver"
16913,The Little Potato Company,Microwave Ready Lemon and Garden Herb Potatoes,4.99,"Mcarthur, Ottawa"
12026,The Little Potato Company,Microwave Ready Lemon and Garden Herb Potatoes,4.99,"Brewery Dist, Edmonton"
6828,The Little Potato Company,Microwave Ready Lemon and Garden Herb Potatoes,4.99,"Mclaughlin, Toronto"
16377,The Little Potato Company,Microwave Ready Garlic Parsley Potatoes,4.99,"Mcarthur, Ottawa"
5857,The Little Potato Company,Microwave Ready Garlic Parsley Potatoes,4.99,"Mclaughlin, Toronto"
13892,GoodLeaf,Micro Broccoli,4.79,"Mcarthur, Ottawa"
4420,GoodLeaf,Micro Arugula,4.79,"Mclaughlin, Toronto"
14486,GoodLeaf,Micro Arugula,4.79,"Mcarthur, Ottawa"
1711,Unknown,"Mexican Style Beef Taco Salad, Family Size",19,"Lonsdale, Vancouver"
3987,Tiffany Gates,Mexican Street Corn Salad,5.7,"Mclaughlin, Toronto"
14054,Tiffany Gates,Mexican Street Corn Salad,5.7,"Mcarthur, Ottawa"
672,Unknown,"Mediterranean Tuna Salad, Mini",5,"Lonsdale, Vancouver"
10101,Unknown,"Mediterranean Tuna Salad, Mini",5,"Brewery Dist, Edmonton"
111,Unknown,McIntosh Apples 3lb Bag,6.99,"Lonsdale, Vancouver"
9522,Unknown,McIntosh Apples 3lb Bag,6.99,"Brewery Dist, Edmonton"
13899,Farmer's Market,McIntosh Apples,5.99,"Mcarthur, Ottawa"
14224,Unknown,McIntosh Apples,1.1,"Mcarthur, Ottawa"
4161,Unknown,McIntosh Apples,1.1,"Mclaughlin, Toronto"
5394,Unknown,Matchstick Carrots,2.99,"Mclaughlin, Toronto"
14442,Marzetti,Marzetti Chocolate Dip 250g,5.99,"Mcarthur, Ottawa"
4381,Marzetti,Marzetti Chocolate Dip 250g,5.99,"Mclaughlin, Toronto"
6837,President's Choice,Marjoram,2.99,"Mclaughlin, Toronto"
10103,Unknown,"Marinated Tofu Kebab, 4-Pack",10,"Brewery Dist, Edmonton"
11114,Unknown,"Marinated Tofu Kebab, 2-Pack",6,"Brewery Dist, Edmonton"
4403,Unknown,"Manzano Bananas, Bunch",3.78,"Mclaughlin, Toronto"
9871,Unknown,Mango Spears,8,"Brewery Dist, Edmonton"
141,Farmer's Market,Mango Red 3Ct,5.99,"Lonsdale, Vancouver"
3974,Farmer's Market,Mango Red 3Ct,4.99,"Mclaughlin, Toronto"
966,Unknown,Mango Fruit Parfait,5,"Lonsdale, Vancouver"
13799,Unknown,Mango,2.99,"Mcarthur, Ottawa"
3735,Unknown,Mango,2.99,"Mclaughlin, Toronto"
13153,President's Choice,Mandarin Oranges,6.99,"Brewery Dist, Edmonton"
15926,Farmer's Market,Mandarin Oranges,4.99,"Mcarthur, Ottawa"
3156,President's Choice,Mandarin Oranges,6.99,"Lonsdale, Vancouver"
9869,Unknown,Mandarin Oranges,2.25,"Brewery Dist, Edmonton"
5841,Farmer's Market,Mandarin Oranges,4.99,"Mclaughlin, Toronto"
14745,Unknown,Lunch Size Veg and Dip 600G,8,"Mcarthur, Ottawa"
10389,Unknown,Lunch Size Veg and Dip 600G,8,"Brewery Dist, Edmonton"
14049,Unknown,Long Eggplants (1Pack),12.76,"Mcarthur, Ottawa"
3983,Unknown,Long Eggplants (1Pack),12.76,"Mclaughlin, Toronto"
10102,Unknown,Long Eggplants,1.92,"Brewery Dist, Edmonton"
673,Unknown,Long Eggplants,1.92,"Lonsdale, Vancouver"
10738,President's Choice,Loads Of Garlic Caesar Salad Kit,6.99,"Brewery Dist, Edmonton"
1321,President's Choice,Loads Of Garlic Caesar Salad Kit,6.99,"Lonsdale, Vancouver"
15088,President's Choice,Loads Of Garlic Caesar Salad Kit,6.99,"Mcarthur, Ottawa"
5021,President's Choice,Loads Of Garlic Caesar Salad Kit,6.99,"Mclaughlin, Toronto"
9556,Summer Fresh,Loaded Potato Salad,2.29,"Brewery Dist, Edmonton"
19490,Unknown,LoBok (Daikon Radish),3.09,"Mcarthur, Ottawa"
8740,Unknown,LoBok (Daikon Radish),3.09,"Mclaughlin, Toronto"
3699,Unknown,LoBok (Daikon Radish),3.28,"Lonsdale, Vancouver"
13761,Unknown,LoBok (Daikon Radish),3.28,"Brewery Dist, Edmonton"
